session_id,participant_age,participant_gender,participant_nationality,condition,assignment_cell,assignment_source,scenario_context_condition,scenario_context_label,scenario_context_text,phase,trial_index,item_id,item_label,rating_type,rating,rt_ms,viewed_ms
"session-1777860057241-ska9ty","26","여성","대한민국","B","cute:disadvantaged","server","","","","stimulus","41","cute-40","cuteness_rating","cuteness","5","322","323"
"session-1777860057241-ska9ty","26","여성","대한민국","B","cute:disadvantaged","server","","","","stimulus","42","cute-06","cuteness_rating","cuteness","","","7011"
"session-1777860057241-ska9ty","26","여성","대한민국","B","cute:disadvantaged","server","","","","stimulus","43","cute-27","cuteness_rating","cuteness","4","3840","3840"
"session-1777860057241-ska9ty","26","여성","대한민국","B","cute:disadvantaged","server","","","","stimulus","44","cute-29","cuteness_rating","cuteness","3","4434","4434"
"session-1777860057241-ska9ty","26","여성","대한민국","B","cute:disadvantaged","server","","","","stimulus","45","cute-05","cuteness_rating","cuteness","4","5700","5700"
"session-1777860057241-ska9ty","26","여성","대한민국","B","cute:disadvantaged","server","","","","stimulus","46","cute-16","cuteness_rating","cuteness","4","2501","2501"
"session-1777860057241-ska9ty","26","여성","대한민국","B","cute:disadvantaged","server","","","","stimulus","47","cute-14","cuteness_rating","cuteness","4","2917","2917"
"session-1777860057241-ska9ty","26","여성","대한민국","B","cute:disadvantaged","server","","","","stimulus","48","cute-47","cuteness_rating","cuteness","3","2350","2350"
"session-1777860057241-ska9ty","26","여성","대한민국","B","cute:disadvantaged","server","","","","stimulus","49","cute-09","cuteness_rating","cuteness","3","5668","5668"
"session-1777860057241-ska9ty","26","여성","대한민국","B","cute:disadvantaged","server","","","","stimulus","50","cute-13","cuteness_rating","cuteness","4","4417","4417"
"session-1777860057241-ska9ty","26","여성","대한민국","B","cute:disadvantaged","server","disadvantaged","불리한 조건","지원이는 지방 농촌 출신으로, 학자금 대출을 받아 대학에 다니고 있습니다.","vignette","1","ai-exam-cheating","시나리오 1. AI 사용 부정행위","moral_judgment","4","30374","31323"
"session-1777860057241-ska9ty","26","여성","대한민국","B","cute:disadvantaged","server","disadvantaged","불리한 조건","지원이는 지방 농촌 출신으로, 학자금 대출을 받아 대학에 다니고 있습니다.","vignette","1","ai-exam-cheating","시나리오 1. AI 사용 부정행위","ses_judgment","4","8200","9566"
"session-1777860057241-ska9ty","26","여성","대한민국","B","cute:disadvantaged","server","disadvantaged","불리한 조건","정현이는 지방 소도시의 한부모 가정 출신입니다.  가정 형편이 어려워 학기 중 근로장학생으로 일하며 생활비를 마련하고 있습니다.","vignette","2","contest-outsourcing","시나리오 2. 공모전 결과물 외주","moral_judgment","2","25771","27705"
"session-1777860057241-ska9ty","26","여성","대한민국","B","cute:disadvantaged","server","disadvantaged","불리한 조건","정현이는 지방 소도시의 한부모 가정 출신입니다.  가정 형편이 어려워 학기 중 근로장학생으로 일하며 생활비를 마련하고 있습니다.","vignette","2","contest-outsourcing","시나리오 2. 공모전 결과물 외주","ses_judgment","4","2500","3417"
"session-1777860057241-ska9ty","26","여성","대한민국","B","cute:disadvantaged","server","disadvantaged","불리한 조건","지민이는 기초생활수급 가정의 대학생으로, 생활비 대출을 받아 대학에 다니고 있습니다.","vignette","3","resume-fabrication","시나리오 3. 공개채용 이력서 허위 기재","moral_judgment","2","9618","11285"
"session-1777860057241-ska9ty","26","여성","대한민국","B","cute:disadvantaged","server","disadvantaged","불리한 조건","지민이는 기초생활수급 가정의 대학생으로, 생활비 대출을 받아 대학에 다니고 있습니다.","vignette","3","resume-fabrication","시나리오 3. 공개채용 이력서 허위 기재","ses_judgment","4","2451","3167"
